"","X","Codigo","Size","Year","Forest","Plantation","Farming","ID","Territory","Povo","State","Municipality","Size_old","Legal_status","Identificada","Delimitada","Declarada","Year_dec","Homologada","Year_hom","Binary_hom","TI_RI_DI","Date_added_later","Tenure","Forest_perc","Farming_perc","Plantation_perc","Forest_change","Forest_change_perc"
"2275",2342,44101,1804.801077,2016,267.1543673,0,1532.219589,632,"Taquaperi","Guarani Kaiowá","MS","Coronel Sapucaia",1776.96,"Regularizada (sem dado)","","","",NA,"Sem dado",1928,"Y","RI","Y",1,14.8024273,84.89686805,0,8.784311137,0.486719076630959
"2276",2343,44101,1804.801077,2017,266.8748788,0,1533.816471,632,"Taquaperi","Guarani Kaiowá","MS","Coronel Sapucaia",1776.96,"Regularizada (sem dado)","","","",NA,"Sem dado",1928,"Y","RI","Y",1,14.78694146,84.9853477,0,-0.27948852,-0.015485835173845
"2277",2344,44101,1804.801077,2018,266.8128973,0,1533.878452,632,"Taquaperi","Guarani Kaiowá","MS","Coronel Sapucaia",1776.96,"Regularizada (sem dado)","","","",NA,"Sem dado",1928,"Y","RI","Y",1,14.78350721,84.98878196,0,-0.061981517,-0.00343425753618386
"2278",2345,44101,1804.801077,2019,252.7716286,0,1552.029449,632,"Taquaperi","Guarani Kaiowá","MS","Coronel Sapucaia",1776.96,"Regularizada (sem dado)","","","",NA,"Sem dado",1928,"Y","RI","Y",1,14.00551184,85.99448816,0,-14.04126867,-0.777995361867794
"2279",2347,45201,844.3470798,1986,737.5373706,0,104.5685553,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",0,87.35002326,12.38454633,0,0.198648139,0.0235268343732596
"2280",2348,45201,844.3470798,1987,732.5741985,0,109.5317273,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",0,86.76221142,12.97235816,0,-4.963172046,-0.587811832922502
"2281",2349,45201,844.3470798,1988,728.8463683,0,113.2595576,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",0,86.32070693,13.41386265,0,-3.727830257,-0.441504488637896
"2282",2350,45201,844.3470798,1989,709.7587252,0,132.3472007,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",0,84.06006749,15.6745021,0,-19.08764313,-2.26063944397383
"2283",2351,45201,844.3470798,1990,647.0653437,0,194.8878232,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",0,76.63499516,23.08148247,0,-62.69338144,-7.42507233575678
"2284",2352,45201,844.3470798,1991,574.6791847,0,267.1956679,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",0,68.06196154,31.64524096,0,-72.38615902,-8.57303361991209
"2285",2353,45201,844.3470798,1992,547.4298897,0,294.7379775,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",0,64.83469923,34.90720635,0,-27.24929503,-3.22726230502917
"2286",2354,45201,844.3470798,1993,563.0649331,0,279.0409928,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",0,66.68643103,33.04813856,0,15.63504339,1.85173180129947
"2287",2355,45201,844.3470798,1994,554.2307233,0,287.8752026,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",0,65.64015398,34.09441561,0,-8.834209745,-1.04627705316308
"2288",2356,45201,844.3470798,1995,586.8311676,0,255.2747583,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",0,69.50117808,30.2333915,0,32.60044429,3.86102410607283
"2289",2357,45201,844.3470798,1996,626.4310644,0,215.6748615,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,74.19118031,25.54338928,0,39.59989683,4.69000222507787
"2290",2358,45201,844.3470798,1997,657.2706553,0,184.8972118,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,77.84365826,21.89824733,0,30.8395909,3.65247794867781
"2291",2359,45201,844.3470798,1998,689.870117,0,152.2977502,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,81.70456598,18.0373396,0,32.59946163,3.86090772502249
"2292",2360,45201,844.3470798,1999,722.878795,0,119.1452922,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,85.61393914,14.11093791,0,33.00867806,3.90937315349261
"2293",2361,45201,844.3470798,2000,727.7380516,0,114.2860357,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,86.18944377,13.53543328,0,4.859256551,0.575504631596643
"2294",2362,45201,844.3470798,2001,739.1027213,0,103.0032046,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,87.53541511,12.19915448,0,11.36466973,1.34597134305148
"2295",2363,45201,844.3470798,2002,750.8667525,0,91.2391734,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,88.92868471,10.80588488,0,11.76403118,1.39326959984116
"2296",2364,45201,844.3470798,2003,755.6926029,0,86.41332295,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,89.5002329,10.23433669,0,4.825850457,0.571548190602269
"2297",2365,45201,844.3470798,2004,748.4016596,0,93.70426633,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,88.63673215,11.09783744,0,-7.29094338,-0.863500751578012
"2298",2366,45201,844.3470798,2005,741.1342806,0,100.9716452,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,87.77602225,11.95854734,0,-7.267378923,-0.860709901989762
"2299",2367,45201,844.3470798,2006,737.2017548,0,104.9041711,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,87.3102747,12.42429489,0,-3.932525823,-0.46574754826315
"2300",2368,45201,844.3470798,2007,729.7541816,0,112.3517443,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,86.42822354,13.30634604,0,-7.447573191,-0.882051157536318
"2301",2369,45201,844.3470798,2008,731.0634653,0,111.0424606,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,86.58328817,13.15128142,0,1.309283643,0.155064626185493
"2302",2370,45201,844.3470798,2009,729.6794315,0,112.4264944,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,86.41937053,13.31519905,0,-1.384033762,-0.16391763471579
"2303",2371,45201,844.3470798,2010,726.0790811,0,115.9456475,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,85.99296409,13.73198892,0,-3.600350361,-0.426406444356131
"2304",2372,45201,844.3470798,2011,730.7731479,0,111.2515807,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,86.54890452,13.17604849,0,4.694066778,0.555940429036822
"2305",2373,45201,844.3470798,2012,733.8354274,0,108.2704985,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,86.91158469,12.82298489,0,3.062279465,0.362680174807422
"2306",2374,45201,844.3470798,2013,718.7318744,0,123.3740515,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,85.12279981,14.61176978,0,-15.10355295,-1.78878488613682
"2307",2375,45201,844.3470798,2014,707.6643299,0,134.3603987,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,83.8120184,15.91293461,0,-11.06754451,-1.31078140432742
"2308",2376,45201,844.3470798,2015,713.9038413,0,128.1208873,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,84.55099311,15.1739599,0,6.239511402,0.738974712090903
"2309",2377,45201,844.3470798,2016,727.1595448,0,114.946381,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,86.12092849,13.61364109,0,13.25570352,1.56993537813145
"2310",2378,45201,844.3470798,2017,735.1677821,0,106.9381438,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,87.06938173,12.66518785,0,8.008237249,0.948453241633394
"2311",2379,45201,844.3470798,2018,739.4022476,0,102.7036782,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,87.57088943,12.16368016,0,4.234465549,0.501507691600357
"2312",2380,45201,844.3470798,2019,730.8895917,0,111.2163342,650,"Tibagy/Mococa","Kaingang","PR","Ortigueira",859.9098,"Regularizada","","","",NA,"24/05/1996",1996,"Y","TI","N",1,86.5626955,13.17187409,0,-8.512655982,-1.00819392707752
"2313",2382,45402,528.7471139,1986,230.7738918,0,297.9732221,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",0,43.64541871,56.35458129,0,0.302287652,0.0571705535696164
"2314",2383,45402,528.7471139,1987,91.91164296,0,436.8354709,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",0,17.38291152,82.61708848,0,-138.8622488,-26.2625071890723
"2315",2384,45402,528.7471139,1988,68.1328751,0,460.6142388,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",0,12.88572047,87.11427953,0,-23.77876786,-4.4971910455661
"2316",2385,45402,528.7471139,1989,50.83684408,0,477.4698029,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",0,9.61458564,90.30211047,0,-17.29603102,-3.27113483276074
"2317",2386,45402,528.7471139,1990,52.80386936,0,475.9432445,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",0,9.986601907,90.01339809,0,1.967025277,0.37201626737806
"2318",2387,45402,528.7471139,1991,49.01634494,0,479.730769,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",0,9.270281322,90.72971868,0,-3.787524418,-0.716320584724046
"2319",2388,45402,528.7471139,1992,42.40556794,0,485.901079,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",0,8.020009343,91.89668676,0,-6.610777006,-1.25027197921505
"2320",2389,45402,528.7471139,1993,45.06509976,0,483.6820141,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",0,8.522996832,91.47700317,0,2.65953183,0.502987488741733
"2321",2390,45402,528.7471139,1994,39.46531982,0,489.2817941,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",0,7.463931014,92.53606899,0,-5.599779945,-1.05906581762621
"2322",2391,45402,528.7471139,1995,37.22023255,0,491.0864144,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",0,7.039325902,92.8773702,0,-2.245087273,-0.424605111589244
"2323",2392,45402,528.7471139,1996,30.81804756,0,497.1362257,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",0,5.828504166,94.02154879,0,-6.402184983,-1.21082173589146
"2324",2393,45402,528.7471139,1997,36.91419797,0,491.1281687,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",0,6.981446707,92.88526705,0,6.09615041,1.15294254091247
"2325",2394,45402,528.7471139,1998,29.95457336,0,498.7925405,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",0,5.665198461,94.33480154,0,-6.959624614,-1.31624824628664
"2326",2395,45402,528.7471139,1999,30.00088814,0,498.7462258,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",0,5.673957805,94.32604219,0,0.046314779,0.0087593440762987
"2327",2396,45402,528.7471139,2000,39.23243916,0,489.5146747,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",0,7.41988715,92.58011285,0,9.231551022,1.74592934492044
"2328",2397,45402,528.7471139,2001,56.85253963,0,471.3660138,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",0,10.75231205,89.14772326,0,17.62010047,3.33242489779952
"2329",2398,45402,528.7471139,2002,54.17900817,0,473.951452,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",0,10.24667686,89.63669769,0,-2.673531453,-0.505635186030658
"2330",2399,45402,528.7471139,2003,47.77568444,0,480.9714295,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",0,9.035639757,90.96436024,0,-6.403323736,-1.21103710406465
"2331",2400,45402,528.7471139,2004,43.5872542,0,484.6312993,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",0,8.243497328,91.65653799,0,-4.188430233,-0.792142429318705
"2332",2401,45402,528.7471139,2005,39.09421573,0,488.8600577,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",0,7.393745461,92.45630753,0,-4.49303847,-0.849751866607777
"2333",2402,45402,528.7471139,2006,43.75775956,0,484.284607,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",1,8.27574438,91.59096935,0,4.66354383,0.881998919219065
"2334",2403,45402,528.7471139,2007,59.42080841,0,468.6215583,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",1,11.23803929,88.62867446,0,15.66304885,2.96229491154486
"2335",2404,45402,528.7471139,2008,94.16419082,0,433.3495731,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",1,17.80892762,81.95781342,0,34.74338241,6.57088833142471
"2336",2405,45402,528.7471139,2009,104.9324092,0,423.1980509,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",1,19.84548121,80.03789331,0,10.76821835,2.03655359375381
"2337",2406,45402,528.7471139,2010,104.0583043,0,423.3673582,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",1,19.68016497,80.06991378,0,-0.874104887,-0.16531624741224
"2338",2407,45402,528.7471139,2011,168.2497609,0,359.9687927,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",1,31.82045943,68.07957589,0,64.19145659,12.1402944626078
"2339",2408,45402,528.7471139,2012,209.0472561,0,319.3063739,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",1,39.53633988,60.38924194,0,40.79749521,7.71588045352733
"2340",2409,45402,528.7471139,2013,232.5132356,0,296.2338783,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",1,43.97437443,56.02562557,0,23.46597957,4.43803454489173
"2341",2410,45402,528.7471139,2014,245.2400502,0,283.5070637,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",1,46.38135013,53.61864987,0,12.72681457,2.40697570453443
"2342",2411,45402,528.7471139,2015,341.1891762,0,187.5579377,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",1,64.52785598,35.47214402,0,95.94912596,18.1465058508379
"2343",2412,45402,528.7471139,2016,359.9392948,0,168.8078191,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",1,68.07399706,31.92600294,0,18.75011859,3.54614107521089
"2344",2413,45402,528.7471139,2017,351.8997889,0,176.847325,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",1,66.55351483,33.44648517,0,-8.039505886,-1.52048222574705
"2345",2414,45402,528.7471139,2018,352.9055395,0,175.8415744,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",1,66.74372875,33.25627125,0,1.005750601,0.190213917874966
"2346",2415,45402,528.7471139,2019,334.645013,0,194.1021009,653,"Tingui Botó","Tingui-Botó","AL","Campo Grande, Feira Grande",535,"Reserva indígena regularizada","","","",NA,"Reserva indígena",2006,"Y","RI","Y",1,63.29018243,36.70981757,0,-18.26052649,-3.45354631920573
"2347",2417,45601,1003.713654,1986,459.1839399,0,543.3885072,655,"Toldo Chimbangue","Kaingang","SC","Chapecó",988.6625,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",0,45.74849989,54.13780167,0,-4.2274802,-0.421183888766746
"2348",2418,45601,1003.713654,1987,463.022542,0,539.5499051,655,"Toldo Chimbangue","Kaingang","SC","Chapecó",988.6625,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",0,46.13093986,53.7553617,0,3.83860214,0.382439964296829
"2349",2419,45601,1003.713654,1988,442.2411411,0,560.3313061,655,"Toldo Chimbangue","Kaingang","SC","Chapecó",988.6625,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",0,44.0604887,55.82581286,0,-20.78140097,-2.07045115777612
"2350",2420,45601,1003.713654,1989,402.7569319,0,599.8155153,655,"Toldo Chimbangue","Kaingang","SC","Chapecó",988.6625,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",0,40.1266766,59.75962496,0,-39.48420919,-3.93381210195234
"2351",2421,45601,1003.713654,1990,400.9168997,0,601.2420083,655,"Toldo Chimbangue","Kaingang","SC","Chapecó",988.6625,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",0,39.94335418,59.90174648,0,-1.840032126,-0.183322416574399
"2352",2422,45601,1003.713654,1991,409.7005548,0,592.139272,655,"Toldo Chimbangue","Kaingang","SC","Chapecó",988.6625,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,40.81846981,58.99484078,0,8.783655102,0.87511563352709
"2353",2423,45601,1003.713654,1992,406.0895825,0,596.0840135,655,"Toldo Chimbangue","Kaingang","SC","Chapecó",988.6625,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,40.45870861,59.38785541,0,-3.610972378,-0.359761209146608
"2354",2424,45601,1003.713654,1993,411.6886252,0,590.5647408,655,"Toldo Chimbangue","Kaingang","SC","Chapecó",988.6625,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,41.01654128,58.83797022,0,5.599042705,0.557832672962721
"2355",2425,45601,1003.713654,1994,421.7572713,0,580.4960946,655,"Toldo Chimbangue","Kaingang","SC","Chapecó",988.6625,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,42.01968058,57.83483091,0,10.06864617,1.00313930470851
"2356",2426,45601,1003.713654,1995,479.0747764,0,523.1785895,655,"Toldo Chimbangue","Kaingang","SC","Chapecó",988.6625,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,47.73022411,52.12428739,0,57.31750508,5.71054352519548
"2357",2427,45601,1003.713654,1996,486.4390948,0,516.1333523,655,"Toldo Chimbangue","Kaingang","SC","Chapecó",988.6625,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,48.46393122,51.42237034,0,7.364318407,0.733707106369602
